X,Y,OBJECTID,Inventory_Date,Species,DBH,Condition,TreeHeight,CrownWidthNS,CrownWidthEW,CollectedBy,Notes,CrownBaseHeight,GlobalID,StaffReview,created_user,created_date,last_edited_user,last_edited_date,UserID,Structural_Value,Carbon_Storage_lb,Carbon_Storage_value,Carbon_Sequestration_lb,Carbon_Sequestration_value,Stormwater_ft,Stormwater_value,Pollution_Removal_value,Pollution_Removal_oz,Total_Annual_Benefits,Family,Genus,Common_name,Genus_species,Functional_type,Size,Native,Edible,Nuisance,Origin,Species_factoid,PropertyID
-13655620.0572076,5706980.98760051,472377,2019/06/05 00:00:00+00,PISY,15.4,Fair,77,22,18,staff,,20,{C3951349-D539-4F1A-9E2E-0706055E9430},N,brydavis,2019/06/05 20:27:29+00,PKJOSHUA,2024/08/20 21:52:30+00,15500,1215.29,564.7,36.63,14.6,0.95,17.1,1.15,2.08,4.6,4.18,Pinaceae,Pinus,Scots pine,Pinus sylvestris,CE,L,No,,,,,238
-13655623.3450122,5707024.72352713,472378,2019/06/05 00:00:00+00,PRCE,15.3,Fair,43,27,24,staff,,10,{D7EA0ECD-778B-4EB2-812E-11EF01547294},N,brydavis,2019/06/05 21:08:25+00,PKJOSHUA,2024/08/20 21:52:30+00,15501,2505.31,1116.4,72.41,34,2.21,25.6,1.71,3.1,6.9,7.02,Rosaceae,Prunus,flowering plum,Prunus cerasifera,BD,S,No,,,Asia - western Asia,Earliest of the flowering trees in spring.,238
-13655620.6050423,5707028.71583462,472379,2019/06/05 00:00:00+00,PISY,7.4,Fair,36,12,11,staff,,25,{CC018AF4-12DC-49E3-A4B4-8BD29BB125F7},N,brydavis,2019/06/05 21:14:12+00,PKJOSHUA,2024/08/20 21:52:30+00,15502,280.53,98.6,6.39,5.2,0.34,4.5,0.3,0.55,1.2,1.19,Pinaceae,Pinus,Scots pine,Pinus sylvestris,CE,L,No,,,,,238
-13655627.3988606,5707030.66591969,472380,2019/06/05 00:00:00+00,PRCE,15.7,Fair,44,28,32,staff,,10,{A5F6C8FF-F523-4E6D-B5F8-EA39C5766304},N,brydavis,2019/06/05 21:19:23+00,PKJOSHUA,2024/08/20 21:52:30+00,15503,2628.83,1188.9,77.11,35.3,2.29,33.5,2.24,4.07,9,8.59,Rosaceae,Prunus,flowering plum,Prunus cerasifera,BD,S,No,,,Asia - western Asia,Earliest of the flowering trees in spring.,238
-13655620.1040177,5707036.70899604,472381,2019/06/05 00:00:00+00,PISY,13.5,Poor,36,14,12,staff,,33,{F5B1E6D8-CD18-47D9-A3C9-0621A14E7CED},N,brydavis,2019/06/05 21:26:39+00,PKJOSHUA,2024/08/20 21:52:30+00,15504,311.3,409.8,26.58,4,0.26,8.5,0.57,1.04,2.3,1.87,Pinaceae,Pinus,Scots pine,Pinus sylvestris,CE,L,No,,,,,238
-13655463.7411527,5706872.66584169,472382,2019/06/05 00:00:00+00,MEGL,10.4,Good,32,13,16,staff,,3,{257FDAD6-DF3B-4E76-81B7-26D7FFF0F3E4},,brydavis,2019/06/05 22:05:37+00,PKJOSHUA,2024/08/20 21:52:30+00,15505,1116.76,213,13.82,11.5,0.74,13.6,0.91,1.65,3.7,3.31,Cupressaceae,Metasequoia,dawn redwood,Metasequoia glyptostroboides,CD,L,No,,,Asia - central China,"A deciduous conifer, dawn redwood is Oregon's state fossil.",
-13655459.3628897,5706919.00430301,472383,2019/06/05 00:00:00+00,QURU,3.3,Fair,23,16,12,staff,,6,{49576822-B414-45AD-AB60-430854C100C5},N,brydavis,2019/06/05 22:16:40+00,PKJOSHUA,2024/08/20 21:52:30+00,15506,288.8,25.2,1.63,3.7,0.24,6.5,0.43,0.79,1.7,1.46,Fagaceae,Quercus,northern red oak,Quercus rubra,BD,L,No,,,"North America - eastern Canada and eastern USA from the eastern edge of the Great Plains east to the Atlantic and south to Alabama, Georgia and Arkansas",Acorns take two years to mature and are an important food source for wildlife.,238
-13655476.0689028,5706909.5590152,472384,2019/06/05 00:00:00+00,LITU,5.1,Good,31,14,16,staff,,6,{906EF03A-3FEC-411E-9BDB-08EC501A5E90},N,brydavis,2019/06/05 22:20:12+00,PKJOSHUA,2024/08/20 21:52:30+00,15507,675.64,56.4,3.66,6.9,0.45,13,0.87,1.58,3.5,2.89,Magnoliaceae,Liriodendron,tuliptree,Liriodendron tulipifera,BD,L,No,,,"North America - eastern USA across all the southern states and north to Michigan, New York and southern Ontario, Canada","The flowers are 2.5"" long and consist of six pale-green petals arranged like a tulip.",
-13655583.9938633,5706915.55491214,472769,2019/06/05 00:00:00+00,PISY,19.1,Fair,65,25,21,staff,,10,{90CC2878-0915-4FC9-B6F1-8BD32ED74BB7},N,brydavis,2019/06/05 20:00:15+00,PKJOSHUA,2024/08/20 21:52:30+00,15508,1869.46,925.5,60.03,19.5,1.27,22.7,1.52,2.75,6.1,5.54,Pinaceae,Pinus,Scots pine,Pinus sylvestris,CE,L,No,,,,,238
-13655597.4309791,5706938.90860364,472770,2019/06/05 00:00:00+00,PISY,20,Fair,70,24,32,staff,,7,{22A8AB38-48AE-46C6-83FC-56EA849A4090},N,brydavis,2019/06/05 20:08:27+00,PKJOSHUA,2024/08/20 21:52:30+00,15509,2049.8,1034.8,67.12,20.7,1.34,33.6,2.25,4.08,9,7.67,Pinaceae,Pinus,Scots pine,Pinus sylvestris,CE,L,No,,,,,238
-13655617.9243134,5706978.45963069,472771,2019/06/05 00:00:00+00,PRCE,8.4,Fair,16,11,8,staff,,6,{E6C9D0DF-B59C-4A74-BC00-4DE261EAC031},N,brydavis,2019/06/05 20:25:21+00,PKJOSHUA,2024/08/20 21:52:30+00,15510,876.43,259,16.8,14.5,0.94,3.6,0.24,0.44,1,1.62,Rosaceae,Prunus,flowering plum,Prunus cerasifera,BD,S,No,,,Asia - western Asia,Earliest of the flowering trees in spring.,238
-13655624.6390394,5706989.75614998,472772,2019/06/05 00:00:00+00,PRCE,10.2,Poor,28,15,24,staff,,10,{E82A796A-E8D3-499F-946D-F9B08FD0A4CB},N,brydavis,2019/06/05 20:37:57+00,PKJOSHUA,2024/08/20 21:52:30+00,15511,403.31,415.6,26.96,6.3,0.41,23,1.54,2.79,6.2,4.74,Rosaceae,Prunus,flowering plum,Prunus cerasifera,BD,S,No,,,Asia - western Asia,Earliest of the flowering trees in spring.,238
-13655622.1617255,5706995.67517723,472773,2019/06/05 00:00:00+00,PISY,18.6,Fair,55,25,31,staff,,32,{60344813-2FC3-412B-8054-F4F1C7A711EB},N,brydavis,2019/06/05 20:40:56+00,PKJOSHUA,2024/08/20 21:52:30+00,15473,1772.86,879.9,57.07,18.9,1.22,31,2.07,3.76,8.3,7.06,Pinaceae,Pinus,Scots pine,Pinus sylvestris,CE,L,No,,,,,238
-13655626.9851128,5707012.90285363,472774,2019/06/05 00:00:00+00,PRCE,18.3,Fair,27,28,36,staff,,2,{D18A0733-237C-4572-8D1C-7B4549449A88},N,brydavis,2019/06/05 20:54:34+00,PKJOSHUA,2024/08/20 21:52:30+00,15474,3509.36,1727,112.02,43.9,2.85,40.3,2.69,4.89,10.8,10.43,Rosaceae,Prunus,flowering plum,Prunus cerasifera,BD,S,No,,,Asia - western Asia,Earliest of the flowering trees in spring.,238
-13655627.5502415,5707037.64332061,472775,2019/06/05 00:00:00+00,PRCE,16.1,Fair,32,23,24,staff,,8,{50135C27-0A34-4196-8B50-A46F03B514C8},N,brydavis,2019/06/05 21:22:49+00,PKJOSHUA,2024/08/20 21:52:30+00,15475,2755.53,1264,81.99,36.6,2.37,22.2,1.48,2.69,6,6.55,Rosaceae,Prunus,flowering plum,Prunus cerasifera,BD,S,No,,,Asia - western Asia,Earliest of the flowering trees in spring.,238
-13655456.5513056,5706892.36399811,472776,2019/06/05 00:00:00+00,ACPL,27.8,Fair,51,54,55,staff,,4,{E0A412B4-AC83-417D-8B39-2E8AC844A9FF},N,brydavis,2019/06/05 22:12:29+00,PKJOSHUA,2024/08/20 21:52:30+00,15476,9374.53,3838,248.95,59.1,3.83,129.3,8.64,15.7,34.8,28.17,Sapindaceae,Acer,Norway maple,Acer platanoides,BD,M,No,,Yes ,"Europe - from Scandinavia and western Europe (but not the British Isles) east to Ukraine, Russia, Georgia, Armenia, Turkey and Iran",Most common street tree in Portland. Pull a leaf off and milky white sap emits from the leaf stem. Yellow catkin flowers in spring before leaves.,
-13645750.5490874,5707402.7461067,473169,2019/06/06 00:00:00+00,PSME,27,Fair,82,39,31,staff,,6,{F2E59716-B11C-48C9-998D-49108FE784F1},,brydavis,2019/06/06 16:02:54+00,PKJOSHUA,2024/08/20 21:52:30+00,15477,5562.8,1677.6,108.82,25.3,1.64,79.4,5.31,9.64,21.4,16.59,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,153
-13645749.7330601,5707395.2655965,473170,2019/06/06 00:00:00+00,PSME,18,Fair,77,28,22,staff,,22,{65CFDDC2-545C-408B-AE7F-A7941C618471},,brydavis,2019/06/06 16:20:18+00,PKJOSHUA,2024/08/20 21:52:30+00,15478,2449.53,677.2,43.92,14.6,0.95,39.7,2.66,4.82,10.7,8.42,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,153
-13645799.7389118,5707386.82124949,473171,2019/06/06 00:00:00+00,QUPA,28.9,Fair,62,77,63,staff,,7,{DF6FE94C-5A60-497F-A56F-C8D6B22FF5BB},,brydavis,2019/06/06 16:33:47+00,PKJOSHUA,2024/08/20 21:52:30+00,15479,10118.5,5581.1,362.01,90.8,5.89,126.8,8.48,15.4,34.1,29.76,Fagaceae,Quercus,pin oak,Quercus palustris,BD,L,No,,,"North America - central USA from eastern Kansas and Oklahoma through Illinois, Indiana and Ohio east to Virginia and southern New England, plus southern Ontario, Canada",Pin oak gets its name from the sharp pointy shoots that are apparent in winter.,153
-13645817.577232,5707387.45831808,473172,2019/06/06 00:00:00+00,QUPA,22.8,Fair,86,50,46,staff,,6,{5F8AD683-57CD-441E-A99E-AC775594AE6E},,brydavis,2019/06/06 16:38:39+00,PKJOSHUA,2024/08/20 21:52:30+00,15480,6356.68,3075.6,199.5,63.4,4.11,62.5,4.18,7.59,16.8,15.89,Fagaceae,Quercus,pin oak,Quercus palustris,BD,L,No,,,"North America - central USA from eastern Kansas and Oklahoma through Illinois, Indiana and Ohio east to Virginia and southern New England, plus southern Ontario, Canada",Pin oak gets its name from the sharp pointy shoots that are apparent in winter.,153
-13645865.6732773,5707408.23865521,473173,2019/06/06 00:00:00+00,QUPA,33.3,Fair,80,63,55,staff,,15,{42F207FF-963E-479B-A4F1-BA1F8460D141},,brydavis,2019/06/06 16:49:29+00,PKJOSHUA,2024/08/20 21:52:30+00,15481,13053.3,7969.2,516.91,112.5,7.3,93,6.22,11.3,25,24.81,Fagaceae,Quercus,pin oak,Quercus palustris,BD,L,No,,,"North America - central USA from eastern Kansas and Oklahoma through Illinois, Indiana and Ohio east to Virginia and southern New England, plus southern Ontario, Canada",Pin oak gets its name from the sharp pointy shoots that are apparent in winter.,153
-13645865.0726814,5707435.06444261,473174,2019/06/06 00:00:00+00,QUPA,25.3,Fair,59,49,55,staff,,18,{9355E263-621D-4801-AC89-E7D4D465025A},,brydavis,2019/06/06 16:55:01+00,PKJOSHUA,2024/08/20 21:52:30+00,15482,7791.06,3994.7,259.11,74.2,4.81,71.1,4.75,8.64,19.1,18.2,Fagaceae,Quercus,pin oak,Quercus palustris,BD,L,No,,,"North America - central USA from eastern Kansas and Oklahoma through Illinois, Indiana and Ohio east to Virginia and southern New England, plus southern Ontario, Canada",Pin oak gets its name from the sharp pointy shoots that are apparent in winter.,153
-13645472.228774,5707618.85723153,473175,2019/06/06 00:00:00+00,QUPA,21.2,Fair,62,41,49,staff,,6,{CA5D1E32-EC19-4249-B307-3CB625CC8414},,staff,2019/06/06 17:48:54+00,PKJOSHUA,2024/08/20 21:52:30+00,15483,5516.93,2561.9,166.18,56.8,3.68,55.8,3.73,6.78,15,14.19,Fagaceae,Quercus,pin oak,Quercus palustris,BD,L,No,,,"North America - central USA from eastern Kansas and Oklahoma through Illinois, Indiana and Ohio east to Virginia and southern New England, plus southern Ontario, Canada",Pin oak gets its name from the sharp pointy shoots that are apparent in winter.,153
-13645439.0682008,5707576.85152511,473176,2019/06/06 00:00:00+00,QUPA,15.9,Fair,49,33,38,staff,,5,{7541C5C9-8943-4844-9197-79F8FF52E3A5},,staff,2019/06/06 17:52:21+00,PKJOSHUA,2024/08/20 21:52:30+00,15484,3171.48,1243.6,80.67,36.8,2.39,35.3,2.36,4.28,9.5,9.02,Fagaceae,Quercus,pin oak,Quercus palustris,BD,L,No,,,"North America - central USA from eastern Kansas and Oklahoma through Illinois, Indiana and Ohio east to Virginia and southern New England, plus southern Ontario, Canada",Pin oak gets its name from the sharp pointy shoots that are apparent in winter.,153
-13645479.4477846,5707407.05054481,473177,2019/06/06 00:00:00+00,PSME,35.1,Fair,83,42,53,staff,,17,{8825DAC9-C124-4D04-9F63-95F2EFE92679},,brydavis,2019/06/06 17:55:54+00,PKJOSHUA,2024/08/20 21:52:30+00,15485,9087.77,2832.9,183.75,34.2,2.22,129.2,8.63,15.69,34.7,26.54,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,153
-13645437.5685734,5707528.80242166,473178,2019/06/06 00:00:00+00,QUPA,15.5,Fair,42,45,42,staff,,9,{CB64C3A3-F645-4BF6-B88B-4D95A1B9E8D7},,staff,2019/06/06 17:58:09+00,PKJOSHUA,2024/08/20 21:52:30+00,15486,3021.66,1166.5,75.66,35.4,2.3,49,3.27,5.95,13.2,11.52,Fagaceae,Quercus,pin oak,Quercus palustris,BD,L,No,,,"North America - central USA from eastern Kansas and Oklahoma through Illinois, Indiana and Ohio east to Virginia and southern New England, plus southern Ontario, Canada",Pin oak gets its name from the sharp pointy shoots that are apparent in winter.,153
-13645478.0371836,5707583.60221714,473179,2019/06/06 00:00:00+00,PSME,22.6,Good,73,32,38,staff,,5,{BB30268D-47AB-438E-A7E5-64B0726BE794},,staff,2019/06/06 18:02:15+00,PKJOSHUA,2024/08/20 21:52:30+00,15487,5180.23,1184.3,76.82,27.1,1.76,79.4,5.31,9.64,21.4,16.71,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,153
-13645471.610076,5707573.66430102,473180,2019/06/06 00:00:00+00,QUPA,24.3,Fair,66,36,51,staff,,7,{EEBEA18D-72D3-466A-B4FD-6137E5822C3E},,staff,2019/06/06 18:06:16+00,PKJOSHUA,2024/08/20 21:52:30+00,15488,7199.42,3610,234.16,69.8,4.53,52.9,3.54,6.43,14.2,14.5,Fagaceae,Quercus,pin oak,Quercus palustris,BD,L,No,,,"North America - central USA from eastern Kansas and Oklahoma through Illinois, Indiana and Ohio east to Virginia and southern New England, plus southern Ontario, Canada",Pin oak gets its name from the sharp pointy shoots that are apparent in winter.,153
-13645440.1479706,5707464.55700643,473181,2019/06/06 00:00:00+00,QUPA,26.1,Fair,64,42,40,staff,,9,{DFA6536A-90BA-4607-8462-FFE186BB30A9},,staff,2019/06/06 18:11:11+00,PKJOSHUA,2024/08/20 21:52:30+00,15489,8281.55,4320.3,280.23,77.8,5.05,49.1,3.29,5.97,13.2,14.3,Fagaceae,Quercus,pin oak,Quercus palustris,BD,L,No,,,"North America - central USA from eastern Kansas and Oklahoma through Illinois, Indiana and Ohio east to Virginia and southern New England, plus southern Ontario, Canada",Pin oak gets its name from the sharp pointy shoots that are apparent in winter.,153
-13645471.0494584,5707552.8931158,473182,2019/06/06 00:00:00+00,QUPA,30.3,Fair,79,48,48,staff,,8,{57583548-29D0-4731-BACE-6AB077E47557},,staff,2019/06/06 18:11:42+00,PKJOSHUA,2024/08/20 21:52:30+00,15490,10866.57,6285.8,407.72,97.5,6.33,66.4,4.44,8.06,17.9,18.83,Fagaceae,Quercus,pin oak,Quercus palustris,BD,L,No,,,"North America - central USA from eastern Kansas and Oklahoma through Illinois, Indiana and Ohio east to Virginia and southern New England, plus southern Ontario, Canada",Pin oak gets its name from the sharp pointy shoots that are apparent in winter.,153
-13645446.6650303,5707366.93203112,473183,2019/06/06 00:00:00+00,LIST,19.6,Fair,49,38,45,staff,,8,{EBF319DA-F87E-41DE-A616-FDA2F3B5F611},,brydavis,2019/06/06 18:19:44+00,PKJOSHUA,2024/08/20 21:52:30+00,15491,5215.59,1322.7,85.8,24.8,1.61,61.8,4.13,7.5,16.6,13.24,Altingiaceae,Liquidambar,sweetgum,Liquidambar styraciflua,BD,M,No,,,"North America - Guatemala, Mexico and the USA from eastern Texas and Oklahoma across the South to Long Island, New York and west across southern Ohio, Indiana, Illinois and southeast Missouri","Fruits are sticky, spiky, spherical balls about 1"" in diameter nicknamed “gumballs.”",153
-13645728.1075654,5707423.96366551,473569,2019/06/06 00:00:00+00,PSME,35.9,Fair,82,59,54,staff,,6,{F0F87E7E-E37C-411C-8A52-336F9251ECB3},,brydavis,2019/06/06 16:06:28+00,PKJOSHUA,2024/08/20 21:52:30+00,15492,9444.16,3035.4,196.89,35.1,2.28,182.8,12.22,22.2,49.2,36.69,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,153
-13645758.9818168,5707404.92227677,473570,2019/06/06 00:00:00+00,PSME,30.2,Fair,91,48,40,staff,,17,{4F9D2250-8EF2-4A22-8488-D786A07184DD},,brydavis,2019/06/06 16:10:32+00,PKJOSHUA,2024/08/20 21:52:30+00,15525,6813.35,2120.2,137.52,28.7,1.86,112.5,7.52,13.66,30.3,23.04,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,153
-13645865.2729133,5707394.62552604,473571,2019/06/06 00:00:00+00,QUPA,31.1,Fair,91,54,55,staff,,18,{8DCD9B1C-0085-43FD-9591-C6FFC9B2D956},,brydavis,2019/06/06 16:46:38+00,PKJOSHUA,2024/08/20 21:52:30+00,15526,11458.66,6711.2,435.31,101.5,6.58,79.4,5.3,9.64,21.3,21.52,Fagaceae,Quercus,pin oak,Quercus palustris,BD,L,No,,,"North America - central USA from eastern Kansas and Oklahoma through Illinois, Indiana and Ohio east to Virginia and southern New England, plus southern Ontario, Canada",Pin oak gets its name from the sharp pointy shoots that are apparent in winter.,153
-13645482.8730321,5707467.66676901,473572,2019/06/06 00:00:00+00,PSME,34.8,Fair,87,49,53,staff,,5,{2EE2FAF5-A7EF-4CF1-B2F3-6AD59242D91F},,brydavis,2019/06/06 17:13:05+00,PKJOSHUA,2024/08/20 21:52:30+00,15527,8953.05,2820.7,182.96,33.8,2.19,151.1,10.1,18.35,40.6,30.64,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,153
-13645465.7035857,5707635.88741881,473573,2019/06/06 00:00:00+00,QURU,16.4,Fair,45,38,43,staff,,6,{CDD693D9-E613-48D2-8936-24B5F9E37BC4},,staff,2019/06/06 17:44:17+00,PKJOSHUA,2024/08/20 21:52:30+00,15528,3777.57,1238.6,80.34,35.1,2.28,54.1,3.62,6.57,14.6,12.46,Fagaceae,Quercus,northern red oak,Quercus rubra,BD,L,No,,,"North America - eastern Canada and eastern USA from the eastern edge of the Great Plains east to the Atlantic and south to Alabama, Georgia and Arkansas",Acorns take two years to mature and are an important food source for wildlife.,153
-13645478.3922698,5707420.77097293,473574,2019/06/06 00:00:00+00,QUPA,24,Fair,68,50,68,staff,,10,{BC14EFA6-41DA-454B-B11C-0944FF9BE15D},,brydavis,2019/06/06 17:53:17+00,PKJOSHUA,2024/08/20 21:52:30+00,15529,7026.57,3499.2,226.97,68.5,4.44,90.1,6.02,10.94,24.2,21.41,Fagaceae,Quercus,pin oak,Quercus palustris,BD,L,No,,,"North America - central USA from eastern Kansas and Oklahoma through Illinois, Indiana and Ohio east to Virginia and southern New England, plus southern Ontario, Canada",Pin oak gets its name from the sharp pointy shoots that are apparent in winter.,153
-13645487.6495208,5707621.33651474,473575,2019/06/06 00:00:00+00,CRLA,11,Fair,24,24,27,staff,,5,{73D2A02E-667A-4516-825A-FED3AE64FE74},,staff,2019/06/06 17:53:22+00,PKJOSHUA,2024/08/20 21:52:30+00,15530,1378.85,420,27.24,17.7,1.15,30.4,2.03,3.69,8.2,6.86,Rosaceae,Crataegus,Lavalle hawthorn,Crataegus x lavalleei,BD,S,No,,,North America - a hybrid between a Mexican and a USA species,"Like most hawthorns, the tree has stout thorns up to 2"" long.",153
-13645478.3923535,5707397.19998621,473576,2019/06/06 00:00:00+00,QUPA,20.9,Fair,68,40,42,staff,,10,{A68D00D4-24C2-457C-9B19-33E8F3D5EDF9},,brydavis,2019/06/06 17:58:09+00,PKJOSHUA,2024/08/20 21:52:30+00,15531,5366.28,2471.6,160.32,55.6,3.61,46.3,3.1,5.63,12.5,12.33,Fagaceae,Quercus,pin oak,Quercus palustris,BD,L,No,,,"North America - central USA from eastern Kansas and Oklahoma through Illinois, Indiana and Ohio east to Virginia and southern New England, plus southern Ontario, Canada",Pin oak gets its name from the sharp pointy shoots that are apparent in winter.,153
-13645480.1514001,5707378.02658105,473577,2019/06/06 00:00:00+00,QUPA,24,Fair,66,52,51,staff,,9,{9E1D53F1-5C51-4967-9772-4E9B176A29A4},,brydavis,2019/06/06 18:01:15+00,PKJOSHUA,2024/08/20 21:52:30+00,15532,7026.57,3499.2,226.97,68.5,4.44,70.9,4.74,8.61,19.1,17.79,Fagaceae,Quercus,pin oak,Quercus palustris,BD,L,No,,,"North America - central USA from eastern Kansas and Oklahoma through Illinois, Indiana and Ohio east to Virginia and southern New England, plus southern Ontario, Canada",Pin oak gets its name from the sharp pointy shoots that are apparent in winter.,153
-13645471.8558486,5707531.14055093,473578,2019/06/06 00:00:00+00,QUPA,25.8,Fair,70,44,56,staff,,6,{4BEBE2F7-9B4F-4EAC-A3F5-BC305121CF9E},,staff,2019/06/06 18:16:17+00,PKJOSHUA,2024/08/20 21:52:30+00,15533,8095.82,4196.6,272.21,76.5,4.96,68.9,4.61,8.37,18.5,17.93,Fagaceae,Quercus,pin oak,Quercus palustris,BD,L,No,,,"North America - central USA from eastern Kansas and Oklahoma through Illinois, Indiana and Ohio east to Virginia and southern New England, plus southern Ontario, Canada",Pin oak gets its name from the sharp pointy shoots that are apparent in winter.,153
-13645768.3663736,5707405.73828579,473969,2019/06/06 00:00:00+00,PSME,30.2,Fair,111,61,56,staff,,10,{A66BAC02-4D4B-4DCE-9094-350A776662C6},,brydavis,2019/06/06 16:13:06+00,PKJOSHUA,2024/08/20 21:52:30+00,15534,6813.35,2241,145.36,28.7,1.86,193.1,12.9,23.45,51.9,38.21,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,153
-13645756.1255839,5707397.03370435,473970,2019/06/06 00:00:00+00,PSME,29.4,Fair,99,38,41,staff,,12,{DB2DDFC9-E65A-4A58-933C-6E9A69A1424D},,brydavis,2019/06/06 16:17:00+00,PKJOSHUA,2024/08/20 21:52:30+00,15535,6603.33,1991.9,129.21,27.9,1.81,95.2,6.37,11.56,25.6,19.74,Pinaceae,Pseudotsuga,Douglas-fir,Pseudotsuga menziesii,CE,L,Yes,,,"North America - from British Columbia south to Oregon, Washington, California, Idaho and western Montana with a subspecies in the Rocky Mountain states and into northern Mexico",Bracts on cones look like a mouse's feet and tail.,153
